index,x_transformed,y_transformed
449,4160.0002441407,6226.490234375001
450,4140.0002441407,6226.490234375001
451,4120.0002441407,6226.490234375001
452,4100.0002441407,6226.490234375001
453,4080.0002441407005,6226.490234375001
454,4060.0002441407005,6226.490234375001
455,4040.0002441407005,6226.490234375001
456,4020.0002441407005,6226.490234375001
457,4000.0002441407005,6226.490234375001
458,3980.0002441407005,6226.490234375001
459,3960.0002441407005,6226.490234375001
460,3940.0002441407005,6226.490234375001
461,3920.0002441407005,6226.490234375001
462,3900.0002441407005,6226.490234375001
463,3880.0002441407005,6226.490234375001
464,3860.0002441407005,6226.490234375001
465,3840.0002441407005,6226.490234375001
466,3820.0002441407005,6226.490234375001
467,3800.0002441407005,6226.490234375001
468,3780.0002441407005,6226.490234375001
469,3760.0002441407005,6226.490234375001
470,3740.0002441407,6226.490234375001
471,3720.0002441407,6226.490234375001
